country,year,value
BRB,1969,0
BRB,1968,0
BRB,1967,0
BRB,1966,0
BRB,1965,0
BRB,1964,0
BRB,1963,0
BRB,1962,0
BRB,1961,0
BRB,1960,0
BLR,2021,202671495340.37
BLR,2020,189827258189.315
BLR,2019,189270070621.42
BLR,2018,183376785383.062
BLR,2017,173630155305.786
BLR,2016,168421837005.779
BLR,2015,171204463522.202
BLR,2014,179597949624.117
BLR,2013,179366145726.605
BLR,2012,171037674358.344
BLR,2011,156715098657.899
BLR,2010,145689092567.2
BLR,2009,133544823623.481
BLR,2008,132429460433.457
BLR,2007,117910480784.173
BLR,2006,105716172540.63
BLR,2005,93228959084.0122
BLR,2004,82627376602.6377
BLR,2003,72200530511.3246
BLR,2002,66144476953.7165
BLR,2001,62001283966.7335
BLR,2000,57899283447.318
BLR,1999,53512859527.815
BLR,1998,51034060777.1634
BLR,1997,46555399157.8062
BLR,1996,41082756176.5868
BLR,1995,39245201757.5411
BLR,1994,42900860180.7042
BLR,1993,47569536599.1386
BLR,1992,50290136477.0865
BLR,1991,54391157109.1213
BLR,1990,53250955635.6686
BLR,1989,0
BLR,1988,0
BLR,1987,0
BLR,1986,0
BLR,1985,0
BLR,1984,0
BLR,1983,0
BLR,1982,0
BLR,1981,0
BLR,1980,0
BLR,1979,0
BLR,1978,0
BLR,1977,0
BLR,1976,0
BLR,1975,0
BLR,1974,0
BLR,1973,0
BLR,1972,0
BLR,1971,0
BLR,1970,0
BLR,1969,0
BLR,1968,0
BLR,1967,0
BLR,1966,0
BLR,1965,0
BLR,1964,0
BLR,1963,0
BLR,1962,0
BLR,1961,0
BLR,1960,0
BEL,2021,682884736301.423
BEL,2020,612655349801.141
BEL,2019,623603330829.736
BEL,2018,600322935463.797
BEL,2017,573788797293.568
BEL,2016,550677647305.861
BEL,2015,520878052195.13
BEL,2014,503619406808.679
BEL,2013,487343797679.386
BEL,2012,469720618339.766
BEL,2011,451932718764.387
BEL,2010,434081107185.036
BEL,2009,407562315465.057
BEL,2008,405729462246.522
BEL,2007,390932258442.523
BEL,2006,371912420547.909
BEL,2005,347658412088.972
BEL,2004,334133752698.897
BEL,2003,320963391708.604
BEL,2002,312900377877.018
BEL,2001,296130423579.759
BEL,2000,284826588632.107
BEL,1999,260168701709.78
BEL,1998,248636221287.111
BEL,1997,241624078147.238
BEL,1996,230946171106.604
BEL,1995,227416383686.972
BEL,1994,217557501355.002
BEL,1993,206350004389.938
BEL,1992,203529748884.845
BEL,1991,195994875686.734
BEL,1990,186170807521.397
BEL,1989,0
BEL,1988,0
BEL,1987,0
BEL,1986,0
BEL,1985,0
BEL,1984,0
BEL,1983,0
BEL,1982,0
BEL,1981,0
BEL,1980,0
BEL,1979,0
BEL,1978,0
BEL,1977,0
BEL,1976,0
BEL,1975,0
BEL,1974,0
BEL,1973,0
BEL,1972,0
BEL,1971,0
BEL,1970,0
BEL,1969,0
BEL,1968,0
BEL,1967,0
BEL,1966,0
BEL,1965,0
BEL,1964,0
BEL,1963,0
BEL,1962,0
BEL,1961,0
BEL,1960,0
BLZ,2021,2802598957.5175
BLZ,2020,2451671311.33988
BLZ,2019,2909884172.21537
BLZ,2018,2803657514.03488
BLZ,2017,2683373621.03702
BLZ,2016,2677439217.50021
BLZ,2015,2630697755.88343
BLZ,2014,2554555740.70075
BLZ,2013,2502348205.65732
BLZ,2012,2471868170.37806
BLZ,2011,2548273054.70803
BLZ,2010,2457006690.49897
BLZ,2009,2349667528.57471
BLZ,2008,2327724351.92575
BLZ,2007,2222684463.88291
BLZ,2006,2139241832.54634
BLZ,2005,1984754039.92256
BLZ,2004,1883019019.72937
BLZ,2003,1752306164.42151
BLZ,2002,1571663474.70986
BLZ,2001,1472146993.67083
BLZ,2000,1371037312.18775
BLZ,1999,1186222743.75312
BLZ,1998,1075336201.93705
BLZ,1997,1025026389.6672
BLZ,1996,973155177.097464
BLZ,1995,942192408.289972
BLZ,1994,916931835.677877
BLZ,1993,896340840.929753
BLZ,1992,823881474.770034
BLZ,1991,718843782.606956
BLZ,1990,623815019.245061
BLZ,1989,0
BLZ,1988,0
BLZ,1987,0
BLZ,1986,0
BLZ,1985,0
BLZ,1984,0
BLZ,1983,0
BLZ,1982,0
BLZ,1981,0
BLZ,1980,0
BLZ,1979,0
BLZ,1978,0
BLZ,1977,0
BLZ,1976,0
BLZ,1975,0
BLZ,1974,0
BLZ,1973,0
BLZ,1972,0
BLZ,1971,0
BLZ,1970,0
BLZ,1969,0
BLZ,1968,0
BLZ,1967,0
BLZ,1966,0
BLZ,1965,0
BLZ,1964,0
BLZ,1963,0
BLZ,1962,0
BLZ,1961,0
BLZ,1960,0
BEN,2021,47180359905.7268
BEN,2020,42493487504.1107
BEN,2019,40431322636.8591
BEN,2018,37168927633.8578
BEN,2017,34023063767.8647
BEN,2016,32668486802.0226
BEN,2015,30530995255.4114
BEN,2014,29146860808.5474
BEN,2013,26709146743.0221
BEN,2012,24308499989.2082
BEN,2011,22860459982.9645
BEN,2010,21750521094.3437
BEN,2009,21047276239.8425
BEN,2008,20439187423.0816
BEN,2007,19118406973.8386
BEN,2006,17563887278.8898
BEN,2005,16391714299.0402
BEN,2004,15625634673.9068
BEN,2003,14571665604.7338
BEN,2002,13813951246.4709
BEN,2001,12998438893.2101
BEN,2000,12068417543.7712
BEN,1999,11148038682.5953
BEN,1998,10435702280.2009
BEN,1997,9926367674.35394
BEN,1996,9228850210.88418
BEN,1995,8687249860.0122
BEN,1994,8023775039.5168
BEN,1993,7700436168.3018
BEN,1992,7107339440.10572
BEN,1991,6749352134.03458
BEN,1990,6263872718.58833
BEN,1989,0
BEN,1988,0
BEN,1987,0
BEN,1986,0
BEN,1985,0
BEN,1984,0
BEN,1983,0
BEN,1982,0
BEN,1981,0
BEN,1980,0
BEN,1979,0
BEN,1978,0
BEN,1977,0
BEN,1976,0
BEN,1975,0
BEN,1974,0
BEN,1973,0
BEN,1972,0
BEN,1971,0
BEN,1970,0
BEN,1969,0
BEN,1968,0
BEN,1967,0
BEN,1966,0
BEN,1965,0
BEN,1964,0
BEN,1963,0
BEN,1962,0
BEN,1961,0
BEN,1960,0
BMU,2021,5440977856.09042
BMU,2020,5128888009.40306
BMU,2019,5440684022.1614
BMU,2018,5328755616.19818
BMU,2017,5227044136.51153
BMU,2016,4929475866.99318
BMU,2015,4688793778.80788
BMU,2014,4479895049.92416
BMU,2013,4484628779.9265
BMU,2012,4370872662.28833
BMU,2011,4519405326.5993
BMU,2010,4599566292.56937
BMU,2009,4661620197.82517
BMU,2008,4908095298.74214
BMU,2007,4907300837.68478
BMU,2006,4623506775.37574
BMU,2005,4249526752.52499
BMU,2004,4052473975.96067
BMU,2003,3857001614.38818
BMU,2002,3657603009.02598
BMU,2001,3655493461.72759
BMU,2000,3334145031.76884
BMU,1999,2982406330.88787
BMU,1998,2844734029.45805
BMU,1997,2707480241.19794
BMU,1996,2544534462.58418
BMU,1995,2435449296.31369
BMU,1994,2284912522.66975
BMU,1993,2223805865.27062
BMU,1992,2108867924.43701
BMU,1991,2063112005.07248
BMU,1990,2068741981.23927
BMU,1989,0
BMU,1988,0
BMU,1987,0
BMU,1986,0
BMU,1985,0
BMU,1984,0
BMU,1983,0
BMU,1982,0
BMU,1981,0
BMU,1980,0
BMU,1979,0
BMU,1978,0
BMU,1977,0
BMU,1976,0
BMU,1975,0
BMU,1974,0
BMU,1973,0
BMU,1972,0
BMU,1971,0
BMU,1970,0
BMU,1969,0
BMU,1968,0
BMU,1967,0
BMU,1966,0
BMU,1965,0
BMU,1964,0
BMU,1963,0
BMU,1962,0
BMU,1961,0
BMU,1960,0
BTN,2021,0
BTN,2020,8587507955.35506
BTN,2019,9436049420.15261
BTN,2018,8765747674.51565
BTN,2017,8307416844.22731
BTN,2016,7703914681.55542
BTN,2015,6915381146.16075
BTN,2014,6231640988.1671
BTN,2013,5674556893.9944
BTN,2012,5551018263.98396
BTN,2011,5058193225.03562
BTN,2010,4588921536.66413
BTN,2009,4050552394.28651
BTN,2008,3770321645.20738
BTN,2007,3529951568.93269
BTN,2006,2903885772.48762
BTN,2005,2632684903.75645
BTN,2004,2379256306.92264
BTN,2003,2185722604.10008
BTN,2002,1987900605.06249
BTN,2001,1763540646.7639
BTN,2000,1591786776.98512
BTN,1999,1505995818.20968
BTN,1998,1375266837.39962
BTN,1997,1284022547.59182
BTN,1996,1197883488.75557
BTN,1995,1114330567.6164
BTN,1994,1019335107.98805
BTN,1993,950937386.760534
BTN,1992,910826502.023136
BTN,1991,851361840.671594
BTN,1990,826885271.862341
BTN,1989,0
BTN,1988,0
BTN,1987,0
BTN,1986,0
BTN,1985,0
BTN,1984,0
BTN,1983,0
BTN,1982,0
BTN,1981,0
BTN,1980,0
BTN,1979,0
BTN,1978,0
BTN,1977,0
BTN,1976,0
BTN,1975,0
BTN,1974,0
BTN,1973,0
BTN,1972,0
BTN,1971,0
BTN,1970,0
BTN,1969,0
BTN,1968,0
BTN,1967,0
BTN,1966,0
BTN,1965,0
BTN,1964,0
BTN,1963,0
BTN,1962,0
BTN,1961,0
BTN,1960,0
BOL,2021,106855999487.86
BOL,2020,96689230653.4345
BOL,2019,104685033394.055
BOL,2018,100615081213.437
BOL,2017,94285208501.691
BOL,2016,82736157903.0732
BOL,2015,77543289209.0962
BOL,2014,75554052859.3584
BOL,2013,69841188342.1911
BOL,2012,61452959663.3131
BOL,2011,55765337777.5774
BOL,2010,51927900991.6518
BOL,2009,49277693034.8021
BOL,2008,47373527751.8864
BOL,2007,43789629088.7436
BOL,2006,40776162791.1297
BOL,2005,37745009268.3395
BOL,2004,35047766275.6842
BOL,2003,32764190064.686
BOL,2002,31281912250.3691
BOL,2001,30054823271.6582
BOL,2000,28905904150.2006
BOL,1999,27574030464.4297
BOL,1998,27075267754.7027
BOL,1997,25491843210.6225
BOL,1996,23876799317.3531
BOL,1995,22467594792.2645
BOL,1994,21022650005.1143
BOL,1993,19665282457.4197
BOL,1992,18423392428.3864
BOL,1991,17721116844.6287
BOL,1990,16283841547.8631
BOL,1989,0
BOL,1988,0
BOL,1987,0
BOL,1986,0
BOL,1985,0
BOL,1984,0
BOL,1983,0
BOL,1982,0
BOL,1981,0
BOL,1980,0
BOL,1979,0
BOL,1978,0
BOL,1977,0
BOL,1976,0
BOL,1975,0
BOL,1974,0
BOL,1973,0
BOL,1972,0
BOL,1971,0
BOL,1970,0
BOL,1969,0
BOL,1968,0
BOL,1967,0
BOL,1966,0
BOL,1965,0
BOL,1964,0
BOL,1963,0
BOL,1962,0
BOL,1961,0
BOL,1960,0
BIH,2021,54977717993.0986
BIH,2020,51175564234.2429
BIH,2019,51862764232.0637
BIH,2018,49587985446.7969
BIH,2017,46096455492.7374
BIH,2016,44265804797.4003
BIH,2015,41189243040.0017
BIH,2014,39811581008.9019
BIH,2013,39027209595.236
BIH,2012,37145719784.7725
BIH,2011,36525658671.5007
BIH,2010,34639788739.8669
BIH,2009,33730478146.0557
BIH,2008,33896691639.7567
BIH,2007,30841702519.5646
BIH,2006,27916911841.1397
BIH,2005,24398017490.0471
BIH,2004,22394548750.3045
BIH,2003,20548203148.6305
BIH,2002,19535776808.506
BIH,2001,17996031703.3399
BIH,2000,17248489117.2803
BIH,1999,14957037352.8175
BIH,1998,13457287424.0528
BIH,1997,11511684609.5899
BIH,1996,8420696882.85811
BIH,1995,4376265344.42543
BIH,1994,3548331301.08795
BIH,1993,0
BIH,1992,0
BIH,1991,0
BIH,1990,0
BIH,1989,0
BIH,1988,0
BIH,1987,0
BIH,1986,0
BIH,1985,0
BIH,1984,0
BIH,1983,0
BIH,1982,0
BIH,1981,0
BIH,1980,0
BIH,1979,0
BIH,1978,0
BIH,1977,0
BIH,1976,0
BIH,1975,0
BIH,1974,0
BIH,1973,0
BIH,1972,0
BIH,1971,0
BIH,1970,0
BIH,1969,0
BIH,1968,0
BIH,1967,0
BIH,1966,0
BIH,1965,0
BIH,1964,0
BIH,1963,0
BIH,1962,0
BIH,1961,0
BIH,1960,0
BWA,2021,42200357919.0876
BWA,2020,36382213328.7921
BWA,2019,39385921294.908
BWA,2018,37439968408.2196
BWA,2017,35166622661.948
BWA,2016,35937956386.5053
BWA,2015,31046345793.2204
BWA,2014,32797318372.1494
BWA,2013,29222392064.0324
BWA,2012,26701761151.3855
BWA,2011,27671240752.478
BWA,2010,25561935548.1797
BWA,2009,23265970593.4127
BWA,2008,25033431843.3106
BWA,2007,23118491672.7399
BWA,2006,20789454846.061
BWA,2005,18610612176.1551
BWA,2004,17258358017.8605
BWA,2003,16364393293.2732
BWA,2002,15338149797.6125
BWA,2001,14238554923.3448
BWA,2000,13890030225.9039
BWA,1999,13317602945.8254
BWA,1998,11974893200.7612
BWA,1997,11789307083.2943
BWA,1996,10698693357.3138
BWA,1995,9927568515.7333
BWA,1994,9084962603.57205
BWA,1993,8583610143.73022
BWA,1992,8227218171.26016
BWA,1991,7815909227.50671
BWA,1990,7035483673.60333
BWA,1989,0
BWA,1988,0
BWA,1987,0
BWA,1986,0
BWA,1985,0
BWA,1984,0
BWA,1983,0
BWA,1982,0
BWA,1981,0
BWA,1980,0
BWA,1979,0
BWA,1978,0
BWA,1977,0
BWA,1976,0
BWA,1975,0
BWA,1974,0
BWA,1973,0
BWA,1972,0
BWA,1971,0
BWA,1970,0
BWA,1969,0
BWA,1968,0
BWA,1967,0
BWA,1966,0
BWA,1965,0
BWA,1964,0
BWA,1963,0
BWA,1962,0
BWA,1961,0
BWA,1960,0
BRA,2021,3435882150019.29
BRA,2020,3153147446348.34
BRA,2019,3241317399249.49
BRA,2018,3145953189874.14
BRA,2017,3018705988834.88
BRA,2016,2939094210373.7
BRA,2015,3014754849735.87
BRA,2014,3187155079572.03
BRA,2013,3133893649534.78
BRA,2012,2998534424980.66
BRA,2011,2970630762099.6
BRA,2010,2798924733572.41
BRA,2009,2572056702792.12
BRA,2008,2558895374192.6
BRA,2007,2389038740932.39
BRA,2006,2193057535019.42
BRA,2005,2046338691519.81
BRA,2004,1922557348338.68
BRA,2003,1770327038985.79
BRA,2002,1716481965939.58
BRA,2001,1640061928833.08
BRA,2000,1581938922683.9
BRA,1999,1481869627113.38
BRA,1998,1454470819924.79
BRA,1997,1433436057306.69
BRA,1996,1362869157923.77
BRA,1995,1309440382663.44
BRA,1994,1230569918679.35
BRA,1993,1138222746879.02
BRA,1992,1059681669176.96
BRA,1991,1041738357708.39
BRA,1990,997366926074.853
BRA,1989,0
BRA,1988,0
BRA,1987,0
BRA,1986,0
BRA,1985,0
BRA,1984,0
BRA,1983,0
BRA,1982,0
BRA,1981,0
BRA,1980,0
BRA,1979,0
BRA,1978,0
BRA,1977,0
BRA,1976,0
BRA,1975,0
BRA,1974,0
BRA,1973,0
BRA,1972,0
BRA,1971,0
BRA,1970,0
BRA,1969,0
BRA,1968,0
BRA,1967,0
BRA,1966,0
BRA,1965,0
BRA,1964,0
BRA,1963,0
BRA,1962,0
BRA,1961,0
BRA,1960,0
VGB,2021,0
VGB,2020,0
VGB,2019,0
VGB,2018,0
VGB,2017,0
VGB,2016,0
VGB,2015,0
VGB,2014,0
VGB,2013,0
VGB,2012,0
VGB,2011,0
VGB,2010,0
VGB,2009,0
VGB,2008,0
VGB,2007,0
VGB,2006,0
VGB,2005,0
VGB,2004,0
VGB,2003,0
VGB,2002,0
VGB,2001,0
VGB,2000,0
VGB,1999,0
VGB,1998,0
VGB,1997,0
VGB,1996,0
VGB,1995,0
VGB,1994,0
VGB,1993,0
VGB,1992,0
VGB,1991,0
VGB,1990,0
VGB,1989,0
VGB,1988,0
VGB,1987,0
VGB,1986,0
VGB,1985,0
VGB,1984,0
VGB,1983,0
VGB,1982,0
VGB,1981,0
VGB,1980,0
VGB,1979,0
VGB,1978,0
VGB,1977,0
VGB,1976,0
VGB,1975,0
VGB,1974,0
VGB,1973,0
VGB,1972,0
VGB,1971,0
VGB,1970,0
VGB,1969,0
VGB,1968,0
VGB,1967,0
VGB,1966,0
VGB,1965,0
VGB,1964,0
VGB,1963,0
VGB,1962,0
VGB,1961,0
VGB,1960,0
BRN,2021,29414804856.2056
BRN,2020,28702100627.9164
BRN,2019,28042411244.7536
BRN,2018,26523407039.6752
BRN,2017,25891019749.5614
BRN,2016,23633069098.5308
BRN,2015,25948980972.9153
BRN,2014,33344140243.0964
BRN,2013,33885246844.1847
BRN,2012,35209872643.723
BRN,2011,33044207206.1251
BRN,2010,31202967176.6399
BRN,2009,30051400072.8521
BRN,2008,30396365593.8609
BRN,2007,30414305194.0122
BRN,2006,29568272358.0279
BRN,2005,27474956035.5065
BRN,2004,26536753668.7613
BRN,2003,25713344431.5388
BRN,2002,24504099645.9353
BRN,2001,23228621563.6443
BRN,2000,22110111947.6952
BRN,1999,21021308134.4865
BRN,1998,20115237016.8534
BRN,1997,20003072179.7589
BRN,1996,19957590746.6769
BRN,1995,19050412632.8206
BRN,1994,17859283753.2782
BRN,1993,16952657548.7417
BRN,1992,16509841818.3488
BRN,1991,15408743061.3974
BRN,1990,14450109617.4131
BRN,1989,0
BRN,1988,0
BRN,1987,0
BRN,1986,0
BRN,1985,0
BRN,1984,0
BRN,1983,0
BRN,1982,0
BRN,1981,0
BRN,1980,0
BRN,1979,0
BRN,1978,0
BRN,1977,0
BRN,1976,0
BRN,1975,0
BRN,1974,0
BRN,1973,0
BRN,1972,0
BRN,1971,0
BRN,1970,0
BRN,1969,0
BRN,1968,0
BRN,1967,0
BRN,1966,0
BRN,1965,0
BRN,1964,0
BRN,1963,0
BRN,1962,0
BRN,1961,0
BRN,1960,0
BGR,2021,184244160873.507
BGR,2020,170330179348.305
BGR,2019,170889592876.083
BGR,2018,161688888347.191
BGR,2017,151920196034.544
BGR,2016,143086431967.281
BGR,2015,132017089872.021
BGR,2014,127263488552.679
BGR,2013,120942415882.877
BGR,2012,119289608551.244
BGR,2011,115714748426.258
BGR,2010,110612181615.067
BGR,2009,105570797722.546
BGR,2008,107411216119.713
BGR,2007,96666032169.8802
BGR,2006,86713356360.4246
BGR,2005,78821833750.4599
BGR,2004,71006719143.5679
BGR,2003,65444800367.9274
BGR,2002,61023649905.0158
BGR,2001,55735446319.015
BGR,2000,52468510708.6717
BGR,1999,47685758137.2379
BGR,1998,51007564201.2472
BGR,1997,47798043632.7839
BGR,1996,57260138653.6366
BGR,1995,65053238123.5232
BGR,1994,61948491652.5497
BGR,1993,59570292315.1865
BGR,1992,59065261518.5952
BGR,1991,62278330662.3079
BGR,1990,65797993936.6525
BGR,1989,0
BGR,1988,0
BGR,1987,0
BGR,1986,0
BGR,1985,0
BGR,1984,0
BGR,1983,0
BGR,1982,0
BGR,1981,0
BGR,1980,0
BGR,1979,0
BGR,1978,0
BGR,1977,0
BGR,1976,0
BGR,1975,0
BGR,1974,0
BGR,1973,0
BGR,1972,0
BGR,1971,0
BGR,1970,0
BGR,1969,0
BGR,1968,0
BGR,1967,0
BGR,1966,0
BGR,1965,0
BGR,1964,0
BGR,1963,0
BGR,1962,0
BGR,1961,0
BGR,1960,0
BFA,2021,52924624145.5729
BFA,2020,47530529151.7522
BFA,2019,46075097668.785
BFA,2018,42829250834.6409
BFA,2017,39238401912.359
BFA,2016,35340335154.5367
BFA,2015,31032905189.7743
BFA,2014,29760893893.8537
BFA,2013,28735314121.1823
BFA,2012,26835475975.0516
BFA,2011,25515102554.621
BFA,2010,23443220212.813
BFA,2009,21360646876.8753
BFA,2008,20614029336.4487
BFA,2007,19117304116.1197
BFA,2006,17879168698.5039
BFA,2005,16323283254.9017
BFA,2004,14565345348.6472
BFA,2003,13576554041.9331
BFA,2002,12350171718.4476
BFA,2001,11653376975.816
BFA,2000,10689665669.0506
BFA,1999,10259110711.9939
BFA,1998,9419919590.96393
BFA,1997,8680713154.73274
BFA,1996,8026534869.02473
BFA,1995,7100150653.3534
BFA,1994,6578285936.44934
BFA,1993,6357151655.81814
BFA,1992,6002195549.48274
BFA,1991,5854833811.43012
BFA,1990,5192367141.73112
BFA,1989,0
BFA,1988,0
BFA,1987,0
BFA,1986,0
BFA,1985,0
BFA,1984,0
BFA,1983,0
BFA,1982,0
BFA,1981,0
BFA,1980,0
BFA,1979,0
BFA,1978,0
BFA,1977,0
BFA,1976,0
BFA,1975,0
BFA,1974,0
BFA,1973,0
BFA,1972,0
BFA,1971,0
BFA,1970,0
BFA,1969,0
BFA,1968,0
BFA,1967,0
BFA,1966,0
BFA,1965,0
BFA,1964,0
BFA,1963,0
BFA,1962,0
BFA,1961,0
BFA,1960,0
BDI,2021,9721452801.87434
BDI,2020,9168995940.71524
BDI,2019,9030260918.94714
BDI,2018,8713633406.75831
BDI,2017,8375481076.5592
BDI,2016,8358351140.30498
BDI,2015,8550074537.53225
BDI,2014,7649427870.69595
BDI,2013,7069149933.91295
BDI,2012,6386185330.8931
BDI,2011,6109378663.94635
BDI,2010,5753030235.60656
BDI,2009,5407617015.84978
BDI,2008,5175835858.01468
BDI,2007,4842982949.28516
BDI,2006,4558197311.10758
BDI,2005,4194668945.05498
BDI,2004,4030853197.40071
BDI,2003,3744481925.8038
BDI,2002,3717503265.93583
BDI,2001,3504620319.43367
BDI,2000,3358361145.1884
BDI,1999,3312343716.22962
BDI,1998,3299640117.97027
BDI,1997,3114954587.51486
BDI,1996,3111624748.90187
BDI,1995,3321387280.04229
BDI,1994,3532983821.92221
BDI,1993,3596877422.10398
BDI,1992,3747433157.40476
BDI,1991,3627299688.61041
BDI,1990,3341667975.18752
BDI,1989,0
BDI,1988,0
BDI,1987,0
BDI,1986,0
BDI,1985,0
BDI,1984,0
BDI,1983,0
BDI,1982,0
BDI,1981,0
BDI,1980,0
BDI,1979,0
BDI,1978,0
BDI,1977,0
BDI,1976,0
BDI,1975,0
BDI,1974,0
BDI,1973,0
BDI,1972,0
BDI,1971,0
BDI,1970,0
BDI,1969,0
BDI,1968,0
BDI,1967,0
BDI,1966,0
BDI,1965,0
BDI,1964,0
BDI,1963,0
BDI,1962,0
BDI,1961,0
BDI,1960,0
CPV,2021,3949066550.61253
CPV,2020,3545047473.72576
CPV,2019,4110502361.88655
CPV,2018,3821666610.85991
CPV,2017,3570702548.67827
CPV,2016,3358352135.31607
CPV,2015,3145505183.22012
CPV,2014,2979100325.6128
CPV,2013,2964468795.09437
CPV,2012,2939948400.20897
CPV,2011,2976609859.53646
CPV,2010,2804707585.27833
CPV,2009,2731338121.64181
CPV,2008,2748865273.95078
CPV,2007,2528947819.18166
CPV,2006,2138044694.53295
CPV,2005,1920704002.38576
CPV,2004,1741897452.42552
CPV,2003,1539387736.93586
CPV,2002,1449077172.13073
CPV,2001,1355655438.9444
CPV,2000,1296845009.5957
CPV,1999,1109609055.82566
CPV,1998,983782885.137008
CPV,1997,864607885.138333
CPV,1996,764905599.530382
CPV,1995,674607712.39943
CPV,1994,578533337.188744
CPV,1993,475268451.802871
CPV,1992,427072977.884725
CPV,1991,376389110.100932
CPV,1990,359035511.703264
CPV,1989,0
CPV,1988,0
CPV,1987,0
CPV,1986,0
CPV,1985,0
CPV,1984,0
CPV,1983,0
CPV,1982,0
CPV,1981,0
CPV,1980,0
CPV,1979,0
CPV,1978,0
CPV,1977,0
CPV,1976,0
CPV,1975,0
CPV,1974,0
CPV,1973,0
CPV,1972,0
CPV,1971,0
CPV,1970,0
CPV,1969,0
CPV,1968,0
CPV,1967,0
CPV,1966,0
CPV,1965,0
CPV,1964,0
CPV,1963,0
CPV,1962,0
CPV,1961,0
CPV,1960,0
KHM,2021,79360287089.7949
KHM,2020,73955944078.248
KHM,2019,75409912182.3404
KHM,2018,69203087065.2039
KHM,2017,62890960721.9283
KHM,2016,57941724641.1238
KHM,2015,52598070984.9858
KHM,2014,48654438003.1038
KHM,2013,45764054822.9921
KHM,2012,42401242881.6309
KHM,2011,37972104979.2572
KHM,2010,34743029072.7063
KHM,2009,32398500570.039
KHM,2008,32164277924.4032
KHM,2007,29579652162.5921
KHM,2006,26132489819.4076
KHM,2005,22885291801.6846
KHM,2004,19593335152.6809
KHM,2003,17292938726.727
KHM,2002,15628875018.8426
KHM,2001,14439092933.863
KHM,2000,13057018291.7677
KHM,1999,11607730738.5957
KHM,1998,10156058093.3974
KHM,1997,9593870834.7911
KHM,1996,9067918519.58473
KHM,1995,8408954584.98985
KHM,1994,7494075218.7976
KHM,1993,11255158194.3034
KHM,1992,0
KHM,1991,0
KHM,1990,0
KHM,1989,0
KHM,1988,0
KHM,1987,0
KHM,1986,0
KHM,1985,0
KHM,1984,0
KHM,1983,0
KHM,1982,0
KHM,1981,0
KHM,1980,0
KHM,1979,0
KHM,1978,0
KHM,1977,0
KHM,1976,0
KHM,1975,0
KHM,1974,0
KHM,1973,0
KHM,1972,0
KHM,1971,0
KHM,1970,0
KHM,1969,0
KHM,1968,0
KHM,1967,0
KHM,1966,0
KHM,1965,0
KHM,1964,0
KHM,1963,0
KHM,1962,0
KHM,1961,0
KHM,1960,0
CMR,2021,110652111633.397
CMR,2020,102658266354.309
CMR,2019,100939193008.366
CMR,2018,95835079519.1943
CMR,2017,90037541682.2009
CMR,2016,84392895095.8137
CMR,2015,79112640283.0814
CMR,2014,75134546784.6375
CMR,2013,69098828117.5587
CMR,2012,63568300988.4898
CMR,2011,60470659955.3627
CMR,2010,57303422194.3313
CMR,2009,55027666865.6117
CMR,2008,53302407406.6438
CMR,2007,50851260981.2027
CMR,2006,47459310893.3723
CMR,2005,44349226456.2001
CMR,2004,42063508484.339
CMR,2003,38266516762.4195
CMR,2002,35585380265.6786
CMR,2001,33537786363.012
CMR,2000,31439325481.8321
CMR,1999,29608124920.0371
CMR,1998,27936380679.9255
CMR,1997,26378902879.2456
CMR,1996,24808566398.879
CMR,1995,23377133850.1031
CMR,1994,22253004111.4927
CMR,1993,21386362251.6572
CMR,1992,22691038874.4354
CMR,1991,22895204382.7066
CMR,1990,23023129075.9687
CMR,1989,0
CMR,1988,0
CMR,1987,0
CMR,1986,0
CMR,1985,0
CMR,1984,0
CMR,1983,0
CMR,1982,0
CMR,1981,0
CMR,1980,0
CMR,1979,0
CMR,1978,0
CMR,1977,0
CMR,1976,0
CMR,1975,0
CMR,1974,0
CMR,1973,0
CMR,1972,0
CMR,1971,0
CMR,1970,0
CMR,1969,0
CMR,1968,0
CMR,1967,0
CMR,1966,0
CMR,1965,0
CMR,1964,0
CMR,1963,0
CMR,1962,0
CMR,1961,0
CMR,1960,0
CAN,2021,1992049900005.26
CAN,2020,1771473892248.83
CAN,2019,1853711000627.98
CAN,2018,1852985933143.48
CAN,2017,1765762548007.76
CAN,2016,1678092366067.54
CAN,2015,1594851775821.65
CAN,2014,1621395561291.92
CAN,2013,1554125000000
CAN,2012,1468097961846.59
CAN,2011,1430806739876.64
CAN,2010,1363577286343.32
CAN,2009,1307000908301.48
CAN,2008,1342395839240.43
CAN,2007,1301593351698.17
CAN,2006,1241594039979.59
CAN,2005,1171326187910.13
CAN,2004,1083609294356.44
CAN,2003,1023682523002.92
CAN,2002,971003788233.131
CAN,2001,937786776176.929
CAN,2000,900996986801.064
CAN,1999,846412945809.995
CAN,1998,793674327704.288
CAN,1997,755390170461.408
CAN,1996,0
CAN,1995,0
CAN,1994,0
CAN,1993,0
CAN,1992,0
CAN,1991,0
CAN,1990,0
CAN,1989,0
CAN,1988,0
CAN,1987,0
CAN,1986,0
CAN,1985,0
CAN,1984,0
CAN,1983,0
CAN,1982,0
CAN,1981,0
CAN,1980,0
CAN,1979,0
CAN,1978,0
CAN,1977,0
CAN,1976,0
CAN,1975,0
CAN,1974,0
CAN,1973,0
CAN,1972,0
CAN,1971,0
CAN,1970,0
CAN,1969,0
CAN,1968,0
CAN,1967,0
CAN,1966,0
CAN,1965,0
CAN,1964,0
CAN,1963,0
CAN,1962,0
CAN,1961,0
